PublishDate,Publish Week Day,mins,secs,Channel,Video Name on Youtube,Level,Access,Youtube Link,New Level Color on Thumbnail,Text that differs from standart description text,Subtitles,End scrn,Cards,Chapters,Thumbnail,Scheduled,Short links in the description,Translations (title & description),Pin comment,Short link in the comment,Added to playlists,Patreon Post,Shorts,Short links in shorts,TikTok заготовка,Upload to platform,Tags,Speaker,Is a Series' Episode,Next episode link,Cut out fragments on Youtube
06.11.2024,ср,17,9,ComprehensibleRussian,Easy Russian conversation about work with @RussianwithDasha @InRussianFromAfar @InhaleRussian ,Intermediate 1,Free,https://youtu.be/5tLzLV4jvRQ,FALSE,"Easy and slow Russian conversation about work with 4 speakers
❤️ Dasha's channel https://www.youtube.com/@UCd99oM7GvrWrVoaz1i_6fwA 
❤️ Sergey's channel https://www.youtube.com/@UCcZfmnPdD6ZgzzuD3fm6WIQ 
❤️ Nikita's channel https://www.youtube.com/@UCIbkDDk1BCPvh0rnL98jDIw ",,,,,,,,,,,,,,,,TRUE,"Work, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
13.11.2024,ср,18,57,ComprehensibleRussian,Arranging furniture,Beginner 1,Free,https://youtu.be/yZcCfOYl7t4,FALSE,,,,,,,,,,,,,,,,,TRUE,Home,Inna (Comprehensible Russian),FALSE,,
13.11.2024,ср,22,24,ComprehensibleRussian,Travelling. Interview with Russian teachers  @InhaleRussian   @InRussianFromAfar  and  @RussianwithDasha ,Intermediate 1,Free,https://youtu.be/ZZjB2T10F_g,FALSE,"Easy and slow Russian conversation about travelling with 4 speakers
❤️ Nikita's channel  https://www.youtube.com/@UCIbkDDk1BCPvh0rnL98jDIw  
❤️ Sergey's channel  https://www.youtube.com/@UCcZfmnPdD6ZgzzuD3fm6WIQ 
❤️ Dasha's channel  https://www.youtube.com/@UCd99oM7GvrWrVoaz1i_6fwA  

Chapters:
00:00 Introduction
00:16 Nikita
07:04 Sergey
11:51 Dasha
15:59 Evgenia",,,,,,,,,,,,,,,,TRUE,"Geography, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
20.11.2024,ср,14,6,ComprehensibleRussian,Three bears,Beginner 1,Free,https://youtu.be/oOJRL0hLT-I,FALSE,,,,,,,,,,,,,,,,,TRUE,Stories,Inna (Comprehensible Russian),FALSE,,
27.11.2024,ср,14,34,ComprehensibleRussian,Avatar World Episode 1,Beginner 1,Free,https://youtu.be/G4ddaquoQqw,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Clothing",Inna (Comprehensible Russian),FALSE,,
04.12.2024,ср,11,55,ComprehensibleRussian,Bad habbits,Intermediate 1,Free,https://youtu.be/g4tYAW6yCG4,FALSE,,,,,,,,,,,,,,,,,TRUE,"Daily life, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
11.12.2024,ср,38,33,ComprehensibleRussian,40 mins of useful daily Russian vocabulary (Comprehensible input),Beginner 1,Free,https://youtu.be/xbaUpKL4x8U,FALSE,"Chapters:
00:00 Introduction
05:29 Clothes for the road
08:30 Pour liquids into small containers
10:14 First attempt to fit things in the backpack
10:49 1. Remove what's possible to buy on the spot
11:17 2. Consider a laundry
15:25 3. Use universal things
19:57 4. Remove packages
21:07 Hygiene products
21:57 Med kit
23:06 Cosmetic
24:18 Manicure tools
24:35 Jewelry
25:38 Accessories
26:48 Electronic accessories
28:15 Documents & money
31:44 Shoes
32:37 5. Accurate folding and packing
35:30 Result",,,,,,,,,,,,,,,,TRUE,"Daily life, Clothing, Travel",Inna (Comprehensible Russian),FALSE,,
19.12.2024,чт,13,0,ComprehensibleRussian,Leisure & Hobbies,Intermediate 1,Free,https://youtu.be/dNSUiMnFj9M,FALSE,"Chapters
00:00 Introduction
00:11 Nikita
04:22 Dasha
08:51 Sergey",,,,,,,,,,,,,,,,TRUE,"Holidays & leisure, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
22.01.2025,ср,14,23,ComprehensibleRussian,Favourite Food. Easy Russian conversation,Intermediate 1,Free,https://youtu.be/U2aPogSpKfE,FALSE,,,,,,,,,,,,,,,,,TRUE,"Food & kitchen, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
29.01.2025,ср,8,58,ComprehensibleRussian,Three Little Pigs,Beginner 1,Free,https://youtu.be/CSIFkWr23a8,FALSE,,,,,,,,,,,,,,,,,TRUE,Stories,Inna (Comprehensible Russian),FALSE,,
30.01.2025,чт,,,ComprehensibleRussian,Get free extra materials from Comprehensible Russian for your beedback!,,,https://youtu.be/WP8dAdIpIDI,FALSE,,,,,,,,,,,,,,,,,FALSE,,Inna (Comprehensible Russian),FALSE,,
05.02.2025,сб,,,ComprehensibleRussian,Two educations I never used 🙈 А2+,Intermediate 1,Premium,https://youtu.be/aiYKet9176k,FALSE,,,,,,,,,,,,,https://www.patreon.com/posts/two-educations-i-121558924?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link,,,,TRUE,"Education, Personal stories",Inna (Comprehensible Russian),FALSE,,
05.02.2025,ср,,,ComprehensibleRussian,Did I copy Dreaming Spanish? (Slow easy Russian),Intermediate 1,Free,https://youtu.be/QQoP6Tu2_yw,FALSE,"▶️Videos I've mentioned:
Two educations I never used 🙈 А2+   https://go.comprehensiblerussian.com/kOmZ2M",,,,,,,,,,,,,,,,TRUE,"Language learning, Personal stories",Inna (Comprehensible Russian),FALSE,,
12.02.2025,ср,11,6,ComprehensibleRussian,Zhenya's Food Habits. Slow Russian Conversation A2-B1,Intermediate 1,Free,https://youtu.be/G66XiSVrDP8,FALSE,,,,,,,,,,,,,,,,,TRUE,"Food & kitchen, Conversation",Inna (Comprehensible Russian),FALSE,,
15.02.2025,сб,,,ComprehensibleRussian,How I became a Russian teacher (despite the Chinese students) (A2-B1),Intermediate 1,Premium,https://youtu.be/vCulXLyrX0M,FALSE,,,,,,,,,,,,,https://www.patreon.com/posts/122028625,,,,TRUE,"Work, Personal stories",Inna (Comprehensible Russian),FALSE,,
19.02.2025,ср,,,ComprehensibleRussian,To sports! Friendly talk with @InhaleRussian B1,Intermediate 1,Free,https://youtu.be/VpzpQveNAlU,FALSE,,,,,,,,,,,,,,,,,TRUE,"Sports, Conversation, Personal stories","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
22.02.2025,сб,37,38,ComprehensibleRussian,I got my French passport!🎉 Despite politics (B1),Intermediate 1,Premium,https://youtu.be/PEWcb3CTnCY,FALSE,,,,,,,,,,,,,https://www.patreon.com/posts/122193647,,,,TRUE,"Society, Personal stories",Inna (Comprehensible Russian),FALSE,,
26.02.2025,ср,,,ComprehensibleRussian,Soviet Fairy Tale Under The Mushroom (Story in slow Russian A1),Beginner 1,Free,https://youtu.be/GFgIK8J9R50,FALSE,,,,,,,,,,,,,,,,,TRUE,Stories,Inna (Comprehensible Russian),FALSE,,
05.03.2025,ср,,,ComprehensibleRussian,The rain always stops🌈 (B2 Friendly talk with @InRussianFromAfar),Intermediate 2,Free,https://youtu.be/_A7Kq79LEME,FALSE,,,,,,,,,,,,,,,,,TRUE,"Philosophy & Religion, Conversation",Inna (Comprehensible Russian),FALSE,,
08.03.2025,сб,18,10,ComprehensibleRussian,The most ignorant excursion in your life (A2-B1) ,Intermediate 1,Premium,https://youtu.be/_PQNCGpX_Ys,FALSE,premium,,,,,,,,,,,,https://www.patreon.com/posts/123928666,,,,TRUE,Art & Architecture,Nikita (Inhale Russian),,,
12.03.2025,ср,11,41,ComprehensibleRussian,"Where were you born? Slow conversation with @InhaleRussian, @InRussianFromAfar and @RussianwithDasha",Intermediate 1,Free,https://youtu.be/3LIzgO_ttNo?si=HFx5YCNm_Ca5qHfu,FALSE,"Chapters
00:15 Nikita
02:15 Sergey
05:13 Dasha
07:10 Evgenia",,,,,,,,,,,,,,,,TRUE,"City, Conversation","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
15.03.2025,сб,35,45,ComprehensibleRussian,How long does it take to learn Russian with CI?,Intermediate 1,Premium,https://youtu.be/AhHQQIVh_wY,FALSE,premium,,,,,,,,,,,,https://www.patreon.com/posts/how-long-does-it-124419421?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link,,,,TRUE,Language learning,Inna (Comprehensible Russian),FALSE,,
19.03.2025,ср,14,15,ComprehensibleRussian,How long does it take to learn Russian with CI?,Intermediate 1,Free,https://youtu.be/K3YgiXmzQ4Q,FALSE,,,,,,,,,,,,,,,,,TRUE,Language learning,Inna (Comprehensible Russian),FALSE,,
22.03.2025,сб,3,36,ComprehensibleRussian,A chicken and a duckling,Beginner 1,Premium,https://youtu.be/ucQpTy-bC3o,FALSE,premium,,,,,,,,,,,,https://www.patreon.com/posts/chicken-and-a1-124765274?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link,,,,TRUE,Stories,Inna (Comprehensible Russian),FALSE,,
23.03.2025,вс,15,45,ComprehensibleRussian,"Nikita joined my channel, CR Platform and other plans🎯",Intermediate 2,Free,https://youtu.be/utLzF0pjMpQ,FALSE,"CR Platform (beta) 
https://go.comprehensiblerussian.com/...

Patreon & Premium Account on the CR Platform (beta)
https://go.comprehensiblerussian.com/...

Participate in research
https://go.comprehensiblerussian.com/...

CI Community
https://go.comprehensiblerussian.com/...

Contribute & Donate 
https://go.comprehensiblerussian.com/...

Weekly Russian-English Crosstalk
https://go.comprehensiblerussian.com/...

Email : inna.buge@yandex.ru",,,,,,,,,,,,,,,,TRUE,"Work, Language learning","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
26.03.2025,ср,10,34,ComprehensibleRussian,A man who flirted with death (story in slow russian),Beginner 2,Free,https://youtu.be/kEGuI3kwSyc,FALSE,lessons,,,,,,,,,,,,,,,,TRUE,Stories,Nikita (Inhale Russian),FALSE,,
29.03.2025,сб,7,22,ComprehensibleRussian,Inna's university career (Intermediate 2),Intermediate 2,Premium,https://youtu.be/xKbMm-y-uFI,FALSE,premiun,,,,,,,,,,,,https://www.patreon.com/posts/innas-university-125395236?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link,,,,TRUE,"Personal experience, Education, Work","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
02.04.2025,ср,18,57,ComprehensibleRussian,Guess the character (easy Russian conversation) (personal / vlog-life / story),Intermediate 1,Free,https://youtu.be/bNvJokAnuk4,FALSE,lesson,,,,,,,,,,,,,,,,TRUE,Games,"Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
05.04.2025,сб,8,40,ComprehensibleRussian,5 films that I liked (information / textbook topic),Intermediate 1,Premium,https://youtu.be/BRrf96ww3YI,FALSE,premium,,,,,,,,,,,,https://www.patreon.com/posts/5-films-that-i-1-125905201?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link,,,,TRUE,Movies & TV,Nikita (Inhale Russian),FALSE,,
07.04.2025,вс,,,ComprehensibleRussian,350 hours of Russian Input - Daniela's Progress Update,,Free,https://youtu.be/X_WdaOvyuXY,FALSE,"📄TRANSCRIPTIONS 🎧AUDIOS 📺PREMIUM VIDEOS  ☕︎👨🏻‍💻WEEKLY CROSSTALK CALLS https://go.comprehensiblerussian.com/hm9c1c


🗪 Private lessons https://go.comprehensiblerussian.com/wdQTRF


❤️Positive and negative feedback, suggestions for improving materials and adding new useful features to CR project, are welcome at inna.buge@yandex.ru",,,,,,,,,,,,,,,,FALSE,,,FALSE,,
09.04.2025,ср,,,ComprehensibleRussian,Two Russians drink beer and talk about death (Intermediate Russian) (conversation intermediate),Intermediate 1,Free,https://youtu.be/8HGlKjxBiTk,FALSE,lessons,,,,,,,,,,,,,,,,TRUE,"Conversation, Philosophy & Religion","Inna (Comprehensible Russian), Nikita (Inhale Russian)",FALSE,,
12.04.2025,сб,,,ComprehensibleRussian,What's colder for a Russian: Russia or Europe?,,Premium,https://youtu.be/FIBLtNVMeVI,FALSE,,,,,,,,,,,,,,,,,TRUE,"Nature, Geography","Inna (Comprehensible Russian), Nikita (Inhale Russian)",,,
16.04.2025,ср,36,47,ComprehensibleRussian,Luxury vs Budget Moscow Rent. Comprehensible Russian Conversation,Intermediate 1,Free,https://youtu.be/_kVrn_wRL9w,FALSE,"Chapters:
00:00:00 Введение и обсуждение аренды квартир
00:02:07 Поиск квартиры в Москве или Санкт-Петербурге
00:04:34 Самые дорогие квартиры в центре Москвы
00:06:59 Обсуждение дизайна и стоимости элитного жилья
00:11:14 Вид из окна и особенности дома
00:14:39 Термины в описании квартир
00:17:29 Особенности дореволюционных домов
00:20:26 Коммунальные системы в квартирах
00:21:52 Что входит в аренду квартиры
00:23:18 Плюсы и минусы последнего этажа
00:25:30 Поиск самой дешёвой квартиры
00:28:55 Квартира без ремонта за 25 тысяч рублей
00:31:49 Обсуждение бюджетного варианта за 28 тысяч
00:35:17 Внешний вид дома и общие впечатления",,,,,,,,,,,,,,,,TRUE,"Home, Art & Architecture, City",Inna (Comprehensible Russian),,,
19.04.2025,сб,9,7,ComprehensibleRussian,Колобок,,Premium,https://youtu.be/fMnJMdYuX-s,FALSE,,,,,,,,,,,,,,,,,TRUE,"Children, Stories",Inna (Comprehensible Russian),,,
23.04.2025,ср,,,ComprehensibleRussian,Nikita leaves Comprehensible Russian ,,Free,https://youtu.be/C75giMEeQVc,FALSE,"Chapters:
00:00:01 Введение и объявление об уходе Никиты
00:01:14 Первые реакции и мысли о зрителях
00:02:33 Объяснение условий партнерства и испытательного срока
00:04:08 Предположения о причинах ухода - деньги и семья?
00:05:14 Справедливы ли были договорённости?
00:06:16 Отношения с коллегами?
00:07:55 Выполнение обещаний и обязательств?
00:08:44 Контроль девушки?
00:09:40 Переезд в Мексику?
00:10:33 Истинная причина
00:11:52 Отсутствие опыта партнерских отношений
00:13:24 Планы на будущее для обоих каналов",,,,,,,,,,,,,,,,TRUE,"Conversation, Work","Inna (Comprehensible Russian), Nikita (Inhale Russian)",,,
26.04.2025,сб,,,ComprehensibleRussian,A Russian Easter Adventure,,Premium,https://youtu.be/G7yGgP38_X4,FALSE,"00:00:00 Preparing and Dyeing Easter Eggs
00:06:36 Decorating the Home for Easter
00:12:49 Visiting Church and Lighting Candles
00:17:29 The Easter Bunny’s Surprise
00:20:11 Blessing the kulich, egg battles, and peeling contests",,,,,,,,,,,,,,,,TRUE,"Culture, Holidays & leisure",Inna (Comprehensible Russian),,,
30.04.2025,ср,25,52,ComprehensibleRussian,Truth or Lie? 🐧 Fun Russian Listening Challenge,,Free,https://youtu.be/9wqAsL0a27s,FALSE,,,,,,,,,,,,,,,,,TRUE,"Games, Animals, Conversation",Inna (Comprehensible Russian),,,
03.05.2025,сб,,,ComprehensibleRussian,A Weekend in Ancient Novgorod,,Premium,https://youtu.be/ZLOGvYcHvgE,FALSE,,,,,,,,,,,,,,,,,TRUE,"Travel, Personal experience",Inna (Comprehensible Russian),,,
04.05.2025,вс,,,ComprehensibleRussian,A Weekend in Ancient Novgorod Promo,,Free,https://youtu.be/s0IewxlVeac,FALSE,,,,,,,,,,,,,,,,,FALSE,,Inna (Comprehensible Russian),,,
07.05.2025,ср,,,ComprehensibleRussian,Cinderella in Simple Russian,Beginner 1,Free,https://youtu.be/CIDJCUNncJM,FALSE,,,,,,,,,,,,,,,,,TRUE,"Stories, Children",Inna (Comprehensible Russian),,,
10.05.2025,сб,,,ComprehensibleRussian,Behind the Scenes: Chill Work Meeting with Nikita,Advanced,Premium,https://youtu.be/ABxhF3NJnNI,FALSE,,,,,,,,,,,,,,,,,TRUE,"Conversation, Work","Inna (Comprehensible Russian), Nikita (Inhale Russian)",,,
17.05.2025,сб,,,ComprehensibleRussian,They Took Everything: How My Family Survived Soviet Collectivization,Advanced,Premium,https://youtu.be/9qwV93dS8UQ,FALSE,,,,,,,,,,,,,,,,,TRUE,"Personal stories, History","Inna (Comprehensible Russian), Inna's Father (Comprehensible Russian)",,,
21.05.2025,ср,,,ComprehensibleRussian,Weird Things Russians Carry Every Day,Intermediate 2,Free,https://youtu.be/_OmlpvJVA-s,FALSE,,,,,,,,,,,,,,,,,TRUE,"Conversation, Daily life",Inna (Comprehensible Russian),,,
24.05.2025,сб,,,ComprehensibleRussian,The Easiest and Tastiest Breakfast from My Childhood,,Premium,https://youtu.be/35AvIHok9xc,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),,,
25.05.2025,вс,,,ComprehensibleRussian,Just Me vs Endless Laundry Loops 🌀,,Premium,https://youtu.be/XVpsSiSNqYk,FALSE,,,,,,,,,,,,,,,,,TRUE,"Daily life, Home",Inna (Comprehensible Russian),,,
28.05.2025,ср,,,ComprehensibleRussian,"Love, Loss, and War: My Mother's Incredible Life Story",Advanced,Premium,https://youtu.be/7DHNnnUEzfw,FALSE,,,,,,,,,,,,,,,,,TRUE,"Personal experience, History","Inna (Comprehensible Russian), Inna's Father (Comprehensible Russian)",,,
31.05.2025,сб,,,ComprehensibleRussian,"What Does $8,500 vs $180 Get You in Saint Petersburg",,Free,https://youtu.be/XHGBfY-88Tc,FALSE,,,,,,,,,,,,,,,,,TRUE,"Home, Art & Architecture, City","Inna (Comprehensible Russian), Nikita (Inhale Russian)",,,
01.06.2025,вс,,,ComprehensibleRussian,Russia to Japan ✈️ My 17 Hour Journey,,Free,https://youtu.be/6_nRCsR7doI,FALSE,,,,,,,,,,,,,,,,,TRUE,"Travel, Time",Inna (Comprehensible Russian),,,
04.06.2025,ср,,,ComprehensibleRussian,Russian Morning: Cooking Kasha and Feeding Gosha,,Premium,https://youtu.be/PrKfNOrEkJo,FALSE,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Inna (Comprehensible Russian),,,
05.07.2025,,,,ComprehensibleRussian,Shot on Day One: My Father's One-Day War and Soviet Aviation Career,Advanced,Premium,,FALSE,,,,,,,,,,,,,,,,,TRUE,"Personal experience, History","Inna (Comprehensible Russian), Inna's Father (Comprehensible Russian)",,,
14.07.2025,,,,ComprehensibleRussian,How My Dog Gave Me This Scar,Intermediate 1,Premium,https://youtu.be/U1RWHYnppz4,FALSE,,,,,,,,,,,,,,,,,TRUE,"Personal stories, Health, Animals",Elvira (Comprehensible Russian),FALSE,,
16.07.2025,,,,ComprehensibleRussian,Meet Elvira 15 Weird Facts to Break the Ice,Intermediate 2,Free,https://youtu.be/UFPKTPsHBKk,FALSE,,,,,,,,,,,,,,,,,TRUE,Personal stories,Elvira (Comprehensible Russian),FALSE,,
19.07.2025,,,,ComprehensibleRussian,From Bedhead to Breakfast: Elvira’s Morning Routine,Intermediate 1,Premium,https://youtu.be/yBmGmFI4Zbc,FALSE,,,,,,,,,,,,,,,,,TRUE,"Vlog, Daily life",Elvira (Comprehensible Russian),FALSE,,
23.07.2025,,,,ComprehensibleRussian,Easy Russian Listening: 10 Facts About Me,Intermediate 1,Free,https://youtu.be/BnxqQ6pXvco,FALSE,,,,,,,,,,,,,,,,,TRUE,"Daily life, Work, Travel, Personal experience, Holidays & leisure",Valera (Comprehensible Russian),FALSE,,
26.07.2025,,,,ComprehensibleRussian,"Three Years in China, and I Still Couldn’t Say “Sugar”",Intermediate 1,Premium,https://youtu.be/LrRs9j8weRU,FALSE,,,,,,,,,,,,,,,,,TRUE,"Food & kitchen, Language learning, Travel",Valera (Comprehensible Russian),FALSE,,
02.08.2025,,,,ComprehensibleRussian,13 Surprising Facts About Mendeleev,Intermediate 1,Premium,https://youtu.be/0TROHDC4tTM,FALSE,,,,,,,,,,,,,,,,,TRUE,"Culture, History",Valera (Comprehensible Russian),FALSE,,
30.07.2025,,,,ComprehensibleRussian,A Day in My Life (Cleaning & DIY) - Easy Russian Listening,Intermediate 1,Free,https://youtu.be/lkhJuZ9pVkY,FALSE,,,,,,,,,,,,,,,,,TRUE,"Daily life, Home, Vlog, Food & kitchen",Elvira (Comprehensible Russian),FALSE,,
07.08.2025,чт,,,ComprehensibleRussian,Russia’s Secret Paradise: Adygea Travel Vlog,Intermediate 1,Free,https://youtu.be/agYlTV0W11I,FALSE,,,,,,,,,,,,,,,,,TRUE,"Nature, Travel, Vlog, Personal stories",Valera (Comprehensible Russian),FALSE,,
09.08.2025,сб,,,ComprehensibleRussian,A Real Russian Village Vlog: Fond Memories.,Intermediate 1,Premium,https://youtu.be/bwiXWlqAGCY,FALSE,,,,,,,,,,,,,,,,,TRUE,"Daily life, Vlog, Nature, Personal stories",Elvira (Comprehensible Russian),FALSE,,
13.08.2025,ср,,,ComprehensibleRussian,What I Wear All Summer Long: My Go-To Looks,Intermediate 1,Free,https://youtu.be/gyzML0IymTs,FALSE,,,,,,,,,,,,,,,,,TRUE,"Clothing, Daily life, Personal stories",Elvira (Comprehensible Russian),FALSE,,
16.08.2025,сб,,,ComprehensibleRussian,Garden Work Vlog: Trimming the Willow.,Intermediate 1,Premium,https://youtu.be/tDPmXDH9FwY,FALSE,,,,,,,,,,,,,,,,,TRUE,"Vlog, Nature, Personal experience, ""Activities, how-to""",Valera (Comprehensible Russian),FALSE,,
20.08.2025,ср,,,ComprehensibleRussian,Get to Know Nastya: 14 Quirky Facts That’ll Blow Your Mind! (Intermediate 2),Intermediate 2,Free,https://youtu.be/olG0NCFVj5A,FALSE,,,,,,,,,,,,,,,,,TRUE,"Personal stories, Personal experience",Nastya (Comprehensible Russian),FALSE,,
23.08.2025,сб,,,ComprehensibleRussian,Two Magical Russian Summer Holidays: Ivan Kupala & Honey Spas Traditions,Intermediate 1,Premium,https://youtu.be/2ew59TYNt_k,FALSE,,,,,,,,,,,,,,,,,TRUE,"Culture, Personal stories, Philosophy & Religion, Nature",Nastya (Comprehensible Russian),FALSE,,
27.08.2025,ср,,,ComprehensibleRussian,Picking Sweet Summer Plums in the Russian Countryside - Easy Russian Vlog.,Intermediate 1,Free,https://youtu.be/fgj7I7KrOtg,FALSE,,,,,,,,,,,,,,,,,TRUE,"""Activities, how-to"", Vlog, Nature",Valera (Comprehensible Russian),FALSE,,
